"id";"descripcion";"precio";"oficinas_id";"cod_SPAFE";"cod_MINCYT";"cuentas_idcuentas"
3940;"Brazos soporte doble MONITOR PLANO, para escritorio, de 2 segmentos, 13 a 27, Max. 6.5 Kg. Movimiento de rotacion, elevacion e inclinacion, puerto USB y jack de audio 3.5. VESA 75x75 y 100x100 mm.
";80000.0;0;"";32016;696
3941;"Brazos soporte doble MONITOR PLANO, para escritorio, de 2 segmentos, 13 a 27, Max. 6.5 Kg. Movimiento de rotacion, elevacion e inclinacion, puerto USB y jack de audio 3.5. VESA 75x75 y 100x100 mm.
";80000.0;0;"";32017;696
3942;"Brazos soporte doble MONITOR PLANO, para escritorio, de 2 segmentos, 13 a 27, Max. 6.5 Kg. Movimiento de rotacion, elevacion e inclinacion, puerto USB y jack de audio 3.5. VESA 75x75 y 100x100 mm.
";80000.0;0;"";32018;696
3943;"Brazos soporte doble MONITOR PLANO, para escritorio, de 2 segmentos, 13 a 27, Max. 6.5 Kg. Movimiento de rotacion, elevacion e inclinacion, puerto USB y jack de audio 3.5. VESA 75x75 y 100x100 mm.
";80000.0;0;"";32019;696
3944;"Brazos soporte doble MONITOR PLANO, para escritorio, de 2 segmentos, 13 a 27, Max. 6.5 Kg. Movimiento de rotacion, elevacion e inclinacion, puerto USB y jack de audio 3.5. VESA 75x75 y 100x100 mm.
";80000.0;0;"";32020;696
3945;"Pizarra blanca de 4,40 x 1,25 m.";160000.0;0;"";32021;633
3946;"Pantalla para proyector c/accinonam. Motorizado 135 16:9 - Marca: FYM - Modelo: P135.
";230000.0;0;"";32022;146
3947;"Cañón proyector Resolución WXGA 3600 Lumes - Marca: ViewSonic - Modelo: PG603W 
";1000000.0;0;"";32023;647
3948;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";32024;677
3949;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";32025;677
3950;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";32026;677
3951;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";32027;677
3952;"Silla , asiento y respaldo plástico, apilable, base trineo pintada color ALUMINIO.
";20000.0;0;"";32028;677
3953;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BP-626I-A07";300000.0;0;"";32029;601
3954;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BP-65MI-A07";300000.0;0;"";32030;601
3955;"Monitor Dell - Modelo: P2419H - N/S: CN-0G8TVH-QDC00-9BP-64NI-A07";300000.0;0;"";32031;601
3956;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BF-KJCL-A07";300000.0;0;"";32032;601
3957;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BK-CFRL-A07";300000.0;0;"";32033;601
3958;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BP-64LI-A07";300000.0;0;"";32034;601
3959;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BP-6491-A07";300000.0;0;"";32035;601
3960;"Monitor Dell - Modelo: P2419H - NS: CN-0G8TVH-QDC00-9BP-64KI-A07";300000.0;0;"";32036;601
3961;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B6FM513";180000.0;0;"";32037;380
3962;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B63M513";180000.0;0;"";32038;380
3963;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B674H03";180000.0;0;"";32039;380
3964;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B67XH03";180000.0;0;"";32040;380
3965;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B66H513";180000.0;0;"";32041;380
3966;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: BB5N513";180000.0;0;"";32042;380
3967;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B66M513";180000.0;0;"";32043;380
3968;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B64WH03";180000.0;0;"";32044;380
3969;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B65M513";180000.0;0;"";32045;380
3970;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: B64N513";180000.0;0;"";32046;380
3971;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTHHSZ2";180000.0;0;"";32047;380
3972;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTDMSZ2";180000.0;0;"";32048;380
3973;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FT5HSZ2";180000.0;0;"";32049;380
3974;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTJKSZ2";180000.0;0;"";32050;380
3975;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FT8HSZ2";180000.0;0;"";32051;380
3976;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FT5KSZ2";180000.0;0;"";32052;380
3977;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTJF5SZ2";180000.0;0;"";32053;380
3978;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTKLSZ2";180000.0;0;"";32054;380
3979;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTKLSZ2";180000.0;0;"";32055;380
3980;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FT6NSZ2";180000.0;0;"";32056;380
3981;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTK6SZ2";180000.0;0;"";32057;380
3982;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FTHFSZ2";180000.0;0;"";32058;380
3983;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98E-CG6B-A05";300000.0;0;"";32060;601
3984;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CG9B-A05";300000.0;0;"";32061;601
3985;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CG3B-A05";300000.0;0;"";32062;601
3986;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CF1B-A05";300000.0;0;"";32063;601
3987;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CGAB-A05";300000.0;0;"";32064;601
3988;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CGKB-A05";300000.0;0;"";32065;601
3989;"Monitor Dell - Modelo: P2419H - N/S: CN-0V5QXY-QDC00-98B-A9NB-A05";300000.0;0;"";32066;601
3990;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-AL8B-A05";300000.0;0;"";32067;601
3991;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CG8B-A05";300000.0;0;"";32068;601
3992;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-FV7B-A05";300000.0;0;"";32069;601
3993;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-C6FB-A05";300000.0;0;"";32070;601
3994;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-ALAB-A05";300000.0;0;"";32071;601
3995;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CFGB-A05";300000.0;0;"";32072;601
3996;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-FVPB-A05";300000.0;0;"";32073;601
3997;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-ALVB-A05";300000.0;0;"";32074;601
3998;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CGMB-A05";300000.0;0;"";32075;601
3999;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-ALCB-A05";300000.0;0;"";32076;601
4000;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-ALWB-A05";300000.0;0;"";32077;601
4001;"Monitor Dell - Modelo: P2419H - N/S: CN-0V5QXY-QDC00-98B-FUUB-A05";300000.0;0;"";32078;601
4002;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-ALGB-A05";300000.0;0;"";32079;601
4003;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CFUB-A05";300000.0;0;"";32080;601
4004;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CGDB-A05";300000.0;0;"";32081;601
4005;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CGEB-A05";300000.0;0;"";32082;601
4006;"Monitor Marca: Dell - Modelo: P2419H - N/S: CN-0V5QXY-QDC00-98B-FV88-A05";300000.0;0;"";32083;601
4007;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CG5B-A05";300000.0;0;"";32084;601
4008;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-AL9B-A05";300000.0;0;"";32085;601
4009;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CFMB-A05";300000.0;0;"";32086;601
4010;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CFKB-A05";300000.0;0;"";32087;601
4011;"Monitor Dell - Modelo: P2419H - N/S: CN-0V5QXY-QDC00-98B-CGGB-A05";300000.0;0;"";32088;601
4012;"Monitor Dell - Modelo: P2419H - NS: CN-0V5QXY-QDC00-98B-CF7B-A05";300000.0;0;"";32089;601
4013;"CPU Dell - Modelo: OPTIPLEX3070 - ServiTag: FSSKSZ2";180000.0;0;"";32090;380
4014;"Escritorio 120x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 100 x 30 cm de alto.

";200000.0;0;"";32091;450
4015;"Pizarron verde deslizable con dos paños de 4,55 x 1,20 m.
";230000.0;0;"";32092;634
4016;"Silla , respaldo plastico color NEGRO, asiento tapizado a eleccion, base trineo pintada color ALUMINIO.
";20000.0;0;"";32093;677
4017;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32094;677
4018;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32095;677
4019;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32096;677
4020;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32097;677
4021;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32098;677
4022;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32099;677
4023;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32100;677
4024;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32101;677
4025;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32102;677
4026;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32103;677
4027;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32104;677
4028;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32105;677
4029;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32106;677
4030;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32107;677
4031;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32108;677
4032;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32109;677
4033;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32110;677
4034;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32111;677
4035;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32112;677
4036;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32113;677
4037;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32114;677
4038;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32115;677
4039;"Panel divisor con apliques de melamina. Medidas: 5.06 x 2.02 x 0.49 m.";130000.0;0;"";32116;0
4040;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32117;677
4041;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32118;677
4042;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32119;677
4043;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32120;677
4044;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32121;677
4045;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32122;677
4046;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32123;677
4047;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32124;677
4048;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32125;677
4049;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32126;677
4050;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32127;677
4051;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32128;677
4052;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32129;677
4053;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32130;677
4054;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32131;677
4055;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32132;677
4056;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32133;677
4057;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32134;677
4058;"Panel divisor de melamina gris. Medidas: 1.60 x 0.30 m.";130000.0;0;"";32135;0
4059;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32136;677
4060;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32137;677
4061;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32138;677
4062;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32139;677
4063;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32140;677
4064;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32141;677
4065;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32142;677
4066;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32143;677
4067;"Pantalla para proyector c/accinonam. Motorizado 135 16:9 - Marca: FYM - Modelo: P135.
";230000.0;0;"";32144;146
4068;"Cañón proyector Resolución WXGA 3600 Lumes - Marca: ViewSonic - Modelo: PG603W 
";1000000.0;0;"";32145;647
4069;"Escritorio 120x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 100 x 30 cm de alto.

";200000.0;0;"";32146;450
4070;"Pizarron verde deslizable con dos paños de 4,55 x 1,20 m.
";230000.0;0;"";32147;634
4071;"Silla , respaldo plastico color NEGRO, asiento tapizado a eleccion, base trineo pintada color ALUMINIO.
";20000.0;0;"";32148;677
4072;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32149;677
4073;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32150;677
4074;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32151;677
4075;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32152;677
4076;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32153;677
4077;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32154;677
4078;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32155;677
4079;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32156;677
4080;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32157;677
4081;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32158;677
4082;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32159;677
4083;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32160;677
4084;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32161;677
4085;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32162;677
4086;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32163;677
4087;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32164;677
4088;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32165;677
4089;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32166;677
4090;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32167;677
4091;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32168;677
4092;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32169;677
4093;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32170;677
4094;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32171;677
4095;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32172;677
4096;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32173;677
4097;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32174;677
4098;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32175;677
4099;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32176;677
4100;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32177;677
4101;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32178;677
4102;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32179;677
4103;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32180;677
4104;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32181;677
4105;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32182;677
4106;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32183;677
4107;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32184;677
4108;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32185;677
4109;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32186;677
4110;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32187;677
4111;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32188;677
4112;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32189;677
4113;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32190;677
4114;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32191;677
4115;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32192;677
4116;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32193;677
4117;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32194;677
4118;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32195;677
4119;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32196;677
4120;"Pantalla para proyector c/accinonam. Motorizado 135 16:9 - Marca: FYM - Modelo: P135.
";230000.0;0;"";32197;146
4121;"Cañón proyector Resolución WXGA 3600 Lumes - Marca: ViewSonic - Modelo: PG603W 
";1000000.0;0;"";32198;647
4122;"Escritorio 120x70cm base en aluminio anodizado natural, tapa melamina - Tapafalda melaminico de largo 100 x 30 cm de alto.

";200000.0;0;"";32199;450
4123;"Pizarron verde deslizable con dos paños de 4,55 x 1,20 m.
";230000.0;0;"";32200;634
4124;"Silla , respaldo plastico color NEGRO, asiento tapizado a eleccion, base trineo pintada color ALUMINIO.
";20000.0;0;"";32201;677
4125;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32202;677
4126;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32203;677
4127;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32204;677
4128;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32205;677
4129;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32206;677
4130;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32207;677
4131;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32208;677
4132;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32209;677
4133;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32210;677
4134;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32211;677
4135;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32212;677
4136;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32213;677
4137;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32214;677
4138;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32215;677
4139;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32216;677
4140;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32217;677
4141;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32218;677
4142;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32219;677
4143;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32220;677
4144;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32221;677
4145;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32222;677
4146;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32223;677
4147;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32224;677
4148;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32225;677
4149;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32226;677
4150;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32227;677
4151;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32228;677
4152;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32229;677
4153;"Silla , asiento y respaldo plastico, con pupitre, canasto porta libros, base trineo pintada color ALUMINIO.";20000.0;0;"";32230;677
